id,title,tags
539892,Freaks,sci-fi thriller drama mystery emile hirsch bruce dern grace park amanda crew lexy kolker zach lipovskyadam b. stein isolation tears ice cream truck near future  en
405774,Bird Box,thriller drama sci-fi sandra bullock trevante rhodes john malkovich sarah paulson jacki weaver susanne bier based on novel or book post apocalyptic future blindfold doomsday survival horror woman director white water rafting  en
501170,Doctor Sleep,horror thriller fantasy ewan mcgregor kyliegh curran rebecca ferguson cliff curtis zahn mcclarnon mike flanagan based on novel or book haunted house supernatural sequel psychic power the shining  en
274857,King Arthur: Legend of the Sword,action drama fantasy charlie hunnam astrid bergès frisbey jude law djimon hounsou guy ritchie knight king arthur excalibur  en
393345,Cult of Chucky,horror thriller fiona dourif brad dourif alex vincent jennifer tilly michael therriault don mancini voodoo evil doll killer doll serial killer mental institution slasher killer toys toy comes to life possessed doll supernatural power  en
417320,Descendants 2,family music fantasy tv movie adventure action romance dove cameron cameron boyce sofia carson booboo stewart mitchell hope kenny ortega magic fairy tale villain musical teen movie  en
530915,1917,war drama history george mackay dean charles chapman mark strong andrew scott sam mendes world war i british army race against time soldier trenches 1910s trench warfare no man's land  en
548066,Level 16,sci-fi thriller katie douglas celina martin peter outerbridge sara canning alexis whelan danishka esterhazy imprisonment dystopia truth orphanage girls' boarding school betrayal woman director dark secret all girls school mysterious  en
274855,Geostorm,action sci-fi thriller gerard butler alexandra maria lara jim sturgess abbie cornish ed harris dean devlin artificial intelligence future weather manipulation murder space end of the world conspiracy apocalypse storm space station space shuttle catastrophe global threat environmental disaster overpopulated world 2020s  en
316029,The Greatest Showman,drama hugh jackman zac efron michelle williams rebecca ferguson zendaya michael gracey circus musical biography rags to riches based on true story outcast singing dreamer freak show  en
499701,Dora and the Lost City of Gold,adventure comedy family fantasy isabela merced jeffrey wahlberg madeleine madden eugenio derbez michael peña james bobin fox museum peru based on cartoon lost city jungle quicksand monkey lost civilization live action and animation teenage protagonist based on tv series  en
455236,Accident Man,action crime scott adkins ray stevenson ashley greene michael jai white ray park jesse v. johnson based on comic  en
402900,Ocean's Eight,crime comedy action sandra bullock cate blanchett sarah paulson anne hathaway awkwafina gary ross new york city heist spin off estranged sister the met gala  en
381283,mother!,drama horror mystery jennifer lawrence javier bardem ed harris michelle pfeiffer brian gleeson darren aronofsky husband wife relationship nihilism vandalism nightmare bible pregnancy chaos house cult surrealism writer nature death madness stranger chaotic forbidden fruit mother nature uninvited guest  en
466272,Once Upon a Time… in Hollywood,comedy drama thriller leonardo dicaprio brad pitt margot robbie emile hirsch margaret qualley quentin tarantino movie business male friendship celebrity based on true story fame hollywood los angeles california historical fiction buddy struggling actor satanic cult revisionist history western filmmaking 1960s stunt double old hollywood  en
282035,The Mummy,fantasy thriller action adventure horror tom cruise annabelle wallis sofia boutella jake johnson courtney b. vance alex kurtzman egypt monster mummy supernatural horror remake tomb egyptian mythology  en
415842,American Assassin,action thriller dylan o'brien michael keaton taylor kitsch shiva negar sanaa lathan michael cuesta based on novel or book terrorist revenge  en
534338,An Interview with God,drama mystery brenton thwaites david strathairn hill harper yael grobglas charlbi dean perry lang new york city journalist husband wife relationship interview god intervention troubled marriage investigative journalist celebrity interview christian film  en
524251,I See You,thriller mystery horror crime helen hunt jon tenney owen teague judah lewis libe barer adam randall detective husband wife relationship small town kidnapping twist investigation forest murder dysfunctional family serial killer disappearance home invasion search party plot twist phrogging  en
480881,Let There Be Light,drama kevin sorbo sam sorbo dionne warwick sean hannity daniel roebuck kevin sorbo christianity bible religious conversion evangelical religion near death experience  en
606117,A Cinderella Story: Christmas Wish,comedy music romance fantasy laura marano gregg sulkin johannah newmarch lillian doucet roche michelle johnston musical christmas christmas songs  en
578671,White Lie,drama kacey rohl amber anderson martin donovan connor jessup thomas olajide calvin thomasyonah lewis cancer  en
460019,Truth or Dare,thriller horror lucy hale violett beane tyler posey hayden szeto aurora perrineau jeff wadlow mexico sacrifice hallucination college rejection betrayal demon game group of friends spring break doppelgänger truth or dare vulnerability magic ritual  en
466282,To All the Boys I've Loved Before,comedy romance lana condor noah centineo janel parrish anna cathcart andrew bachelor susan johnson based on novel or book love letter high school romance first love lost mother woman director sisterhood pretend relationship based on young adult novel asian american  en
315837,Ghost in the Shell,action crime mystery sci-fi thriller scarlett johansson takeshi kitano michael pitt pilou asbæk chin han rupert sanders philosophy cyborg hacker strong woman dystopia investigation female protagonist cyberpunk terrorism based on manga evolution network based on anime prosthesis live action anime  en
447200,Skyscraper,action thriller dwayne johnson neve campbell chin han roland møller noah taylor rawson marshall thurber china fire skyscraper hong kong high tech security system pearl penthouse world's tallest building trapped in burning building  en
515001,Jojo Rabbit,comedy war drama roman griffin davis thomasin mckenzie scarlett johansson taika waititi sam rockwell taika waititi based on novel or book world war ii jew persecution hitler youth imaginary friend satire gay interest single mother nazism 1940s child protagonist adolf hitler children in wartime gay subtext  en
553962,Reaching Distance,drama mystery thriller wade briggs tara morice matt day morgan griffin sophia forrest david fairhurst bus  en
324852,Despicable Me 3,action animation comedy family adventure steve carell kristen wiig trey parker miranda cosgrove dana gaier kyle baldapierre coffin twin brother sequel despicable minions  en
535845,Brian Banks,drama aldis hodge greg kinnear tiffany dupont sherri shepherd melanie liburd tom shadyac biography sports  en
424139,Halloween,horror thriller jamie lee curtis judy greer andi matichak nick castle will patton david gordon green illinois trauma halloween knife sequel murder boogeyman serial killer slasher murderer escaped killer ptsd  en
483980,Z-O-M-B-I-E-S,music fantasy comedy romance tv movie milo manheim meg donnelly trevor tordjman kylee russell carla jeffery paul hoen cheerleader musical high school zombie  en
430040,The Hurricane Heist,action crime thriller toby kebbell maggie grace ryan kwanten ralph ineson melissa bolona rob cohen hurricane heist treasury department meteorologist disaster movie  en
479455,Men in Black: International,comedy sci-fi action chris hemsworth tessa thompson rebecca ferguson kumail nanjiani rafe spall f. gary gray paris france london england secret organization sahara desert sequel based on comic co workers relationship alien invasion brooklyn new york city eiffel tower paris buddy cop alien friendship weapons trafficking marrakesh morocco  en
374720,Dunkirk,war action drama fionn whitehead tom hardy mark rylance kenneth branagh cillian murphy christopher nolan france beach europe world war ii evacuation pilot british army allies army royal navy based on true story survival rescue mission military officer historical fiction soldier private military dunkirk 1940s royal air force raf  en
445651,The Darkest Minds,action adventure drama amandla stenberg harris dickinson patrick gibson skylan brooks mandy moore jennifer yuh nelson based on novel or book dystopia super power children on the run woman director based on young adult novel  en
379149,The Foreigner,action thriller pierce brosnan jackie chan rory fleck byrne ray fearon martin campbell london england bomb based on novel or book revenge terrorism ira (irish republican army) ireland death united kingdom  en
404733,Overdrive,thriller action mystery scott eastwood freddie thorp ana de armas gaia weiss clemens schick antonio negret unknown  en
453405,Gemini Man,sci-fi action adventure thriller will smith mary elizabeth winstead clive owen benedict wong douglas hodge ang lee clone hitman  en
391713,Lady Bird,drama comedy saoirse ronan laurie metcalf tracy letts beanie feldstein lucas hedges greta gerwig friendship teen angst coming of age teenage girl loss of virginity high school graduation best friend loss of job high school student catholic school first love sacramento woman director father daughter relationship mother daughter relationship college applications 2000s  en
433808,The Ritual,horror thriller mystery rafe spall arsher ali robert james collier sam troughton david bruckner robbery based on novel or book sweden monster nightmare cabin scandinavia forest hiking friends murder grief guilt survival horror pagan norse mythology guilty conscience folk horror lost in the woods  en
473033,Uncut Gems,drama thriller crime adam sandler lakeith stanfield julia fox kevin garnett idina menzel josh safdiebenny safdie new york city gambling bet infidelity auction ethiopia basketball dark comedy money debt art house apartment building opal pawnshop character study jeweler city life neo noir hardcore independent film black opal  en
